Id,Date,Alarm,Status,Mode,PIP,RR,I:E,PEEP,FIO2,VT,FlowEnd,FlowCurve,FlowCurve,TPause,Trise,Trigger,End insp.,PSupport,PsLow,ApneaTime,BreathCycleTime,Tinsp,TExpiration,Flow,PIP Max,PEEP Min,PEEP Max,RR Min,RR Max,MVe Min,MVe Max,ApneaTime Max,Cyc. PIP,Cyc. RR,Cyc. I:E,Cyc. PEEP,Cyc. FIO2,Cyc. P Platue,Cyc. PIF,Cyc. VTi,Cyc. VTe,Cyc. MVi,Cyc. MVe,Cyc. Cdyn,Cyc. PEF,Cyc. Pmean,Cyc. Raw,Cyc. Cstat,Cyc. PEEPi,Cyc. NIF,Cyc. RSBI,Cyc. Leak,Cyc. RRSpont,Cyc. RRMand,Cyc. VTiMand,Cyc. VTeMand,Cyc. VTiSpont,Cyc. VTeSpont,Cyc. VtiSpontMean,Cyc. VTeSpontMean,Cyc. MVeSpont,Cyc. MVeMand,Cyc. MVLeak,Cyc. PDrive,Cyc. VTPBW,Cyc. EndInspPressure,Cyc. P01
7844,2026-06-10 14:57:42,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,9,22,,0,75.1,,155,6039,0,,0,,0,4,9,,,,,99,22,0,0,0,6039,0,2978,0,0,0,100,,107.199997,3,
7843,2026-06-10 14:57:28,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,9,22,,0,75.1,,155,6039,0,,0,,0,4,9,,,,,99,22,0,0,0,6039,0,2978,0,0,0,100,,107.199997,3,
7842,2026-06-10 14:57:25,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,13,22,9.5:1.0,0.6,75.1,,157,5855,0,,0,,0,6,9,,,,,100,22,0,0,0,5855,0,2978,0,0,0,100,,104,4,
7841,2026-06-10 14:57:05,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,13,22,9.5:1.0,0.6,75.1,,157,5855,0,,0,,0,6,9,,,,,100,22,0,0,0,5855,0,2978,0,0,0,100,,104,4,
7840,2026-06-10 14:57:02,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,14,22,,3.5,75.4,,155,5729,0,,0,,0,7,9,,,,,99,22,0,0,0,5729,0,2978,0,0,0,100,,101.699997,11,
7839,2026-06-10 14:56:59,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,14,22,,3.5,75.4,,155,5729,0,,0,,0,7,9,,,,,99,22,0,0,0,5729,0,2978,0,0,0,100,,101.699997,11,
7838,2026-06-10 14:56:59,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,14,22,,3.5,75.4,,155,5729,0,,0,,0,7,9,,,,,99,22,0,0,0,5729,0,2978,0,0,0,100,,101.699997,11,
7837,2026-06-10 14:56:57,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,10,22,,0,75.2,,157,5942,0,,0,,0,4,9,,,,,99,22,0,0,0,5942,0,2978,0,0,0,100,,105.5,2,
7836,2026-06-10 14:56:19,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,10,22,,0,75.2,,157,5942,0,,0,,0,4,9,,,,,99,22,0,0,0,5942,0,2978,0,0,0,100,,105.5,2,
7835,2026-06-10 14:56:19,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,10,22,,0,75.2,,157,5942,0,,0,,0,4,9,,,,,99,22,0,0,0,5942,0,2978,0,0,0,100,,105.5,2,
7834,2026-06-10 14:56:17,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,21,23,,0.2,75.4,,154,5649,0,,0,,0,7,9,,,,,100,23,0,0,0,5649,0,2849,0,0,0,100,,100.300003,2,
7833,2026-06-10 14:56:06,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,21,23,,0.2,75.4,,154,5649,0,,0,,0,7,9,,,,,100,23,0,0,0,5649,0,2849,0,0,0,100,,100.300003,2,
7832,2026-06-10 14:56:04,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,18,24,,0.1,75.3,,154,5790,0,,0,,0,6,9,,,,,99,24,0,0,0,5790,0,2730,0,0,0,100,,102.800003,12,
7831,2026-06-10 14:55:34,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,18,24,,0.1,75.3,,154,5790,0,,0,,0,6,9,,,,,99,24,0,0,0,5790,0,2730,0,0,0,100,,102.800003,12,
7830,2026-06-10 14:55:32,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,14,25,,0.4,73.1,,174,6579,0,,0,,0,6,11,,,,,99,25,0,0,0,6579,0,2621,0,0,0,100,,116.800003,4,
7829,2026-06-10 14:55:13,Obstruction,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,14,25,,0.4,73.1,,174,6579,0,,0,,0,6,11,,,,,99,25,0,0,0,6579,0,2621,0,0,0,100,,116.800003,4,
7828,2026-06-10 14:55:13,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,14,25,,0.4,73.1,,174,6579,0,,0,,0,6,11,,,,,99,25,0,0,0,6579,0,2621,0,0,0,100,,116.800003,4,
7827,2026-06-10 14:55:13,Silence alarms,,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7826,2026-06-10 14:55:02,High PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,18,31,,4.4,73.3,,156,5835,0,,0,,0,10,11,,,,,99,31,0,0,0,5835,0,2114,0,0,0,100,,103.599998,16,
7825,2026-06-10 14:54:59,High PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,23,32,,15,75.1,,143,4865,0,,0,,0,12,12,,,,,99,32,0,0,0,4865,0,2047,0,0,0,100,,86.400002,22,
7824,2026-06-10 14:54:53,Obstruction,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,22,36,,13,75.4,,153,5377,0,,0,,0,10,11,,,,,99,36,0,0,0,5377,0,1820,0,0,0,100,,95.5,19,
7823,2026-06-10 14:54:50,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,16,37,,0.3,75,,162,6058,0,,0,,0,6,11,,,,,99,37,0,0,0,6058,0,1771,0,0,0,100,,107.599998,8,
7822,2026-06-10 14:54:48,Obstruction,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,16,37,,0.3,75,,162,6058,0,,0,,0,6,11,,,,,99,37,0,0,0,6058,0,1771,0,0,0,100,,107.599998,8,
7821,2026-06-10 14:54:48,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,16,37,,0.3,75,,162,6058,0,,0,,0,6,11,,,,,99,37,0,0,0,6058,0,1771,0,0,0,100,,107.599998,8,
7820,2026-06-10 14:54:41,Obstruction,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,25,40,,12,73.3,,156,4944,0,64.68,0,,0,16,11,,,,,99,40,0,0,0,4944,0,1617,0,0,0,100,,87.800003,23,
7819,2026-06-10 14:54:33,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,9,44,,0.1,75.4,,166,6145,0,50.26,0,,0,4,11,,,,,99,44,0,0,0,6145,0,1142,0,0,0,100,,109.099998,5,
7818,2026-06-10 14:54:25,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,9,44,,0.1,75.4,,166,6145,0,50.26,0,,0,4,11,,,,,99,44,0,0,0,6145,0,1142,0,0,0,100,,109.099998,5,
7817,2026-06-10 14:54:22,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,16,48,,0.3,75.3,,171,5966,0,45.03,0,,0,5,11,,,,,99,48,0,0,0,5966,0,938,0,0,0,100,,105.900002,11,
7816,2026-06-10 14:54:20,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,16,48,,0.3,75.3,,171,5966,0,45.03,0,,0,5,11,,,,,99,48,0,0,0,5966,0,938,0,0,0,100,,105.900002,11,
7815,2026-06-10 14:54:18,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,12,51,,0.3,73,,164,6106,0,43.72,0,,0,7,11,,,,,99,51,0,0,0,6106,0,857,0,0,0,100,,108.400002,8,
7814,2026-06-10 14:54:14,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,12,51,,0.3,73,,164,6106,0,43.72,0,,0,7,11,,,,,99,51,0,0,0,6106,0,857,0,0,0,100,,108.400002,8,
7813,2026-06-10 14:54:09,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,12,59,,1.1,75.3,,164,5838,0,33.63,0,,0,6,8,,,,,99,59,0,0,0,5838,0,569,0,0,0,100,,103.699997,11,
7812,2026-06-10 14:54:08,View Logs,,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7811,2026-06-10 14:54:07,High FIO2 Concentration,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,12,59,,1.1,75.3,,164,5838,0,33.63,0,,0,6,8,,,,,99,59,0,0,0,5838,0,569,0,0,0,100,,103.699997,11,
7810,2026-06-10 14:54:05,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,12,59,,1.1,75.3,,164,5838,0,33.63,0,,0,6,8,,,,,99,59,0,0,0,5838,0,569,0,0,0,100,,103.699997,11,
7809,2026-06-10 14:54:03,High FIO2 Concentration,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,21,64,,0.1,77,,227,8216,0,30.67,0,,0,12,5,,,,,100,64,0,0,0,8216,0,479,0,0,0,100,,145.899994,11,
7808,2026-06-10 14:54:03,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,21,64,,0.1,77,,227,8216,0,30.67,0,,0,12,5,,,,,100,64,0,0,0,8216,0,479,0,0,0,100,,145.899994,11,
7807,2026-06-10 14:53:44,Silence alarms,,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7806,2026-06-10 14:53:35,High Airway Pressure,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7805,2026-06-10 14:53:33,Obstruction,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,21,64,,0.1,77,,227,8216,0,30.67,0,,0,12,5,,,,,100,64,0,0,0,8216,0,479,0,0,0,100,,145.899994,11,
7804,2026-06-10 14:53:33,Check Patient Circuit,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,21,64,,0.1,77,,227,8216,0,30.67,0,,0,12,5,,,,,100,64,0,0,0,8216,0,479,0,0,0,100,,145.899994,11,
7803,2026-06-10 14:53:31,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,20,64,1.0:12.5,0.1,71.9,,204,164,0,22.69,0,,0,1,5,,,,,100,64,0,0,0,164,0,354,0,0,0,100,,2.9,6,
7802,2026-06-10 14:53:29,Alarm Limits Change,,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,58,0,13,1,145,0,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801,2026-06-10 14:52:58,Silence alarms,,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,2026-06-10 14:52:47,High Respiratory Rate,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,27,5,13,54,127,0,5,10,23,94,1.0:11.5,0,70.5,,214,234,0,55.92,0,,0,5,9,,,,,100,94,0,0,0,234,0,594,0,0,0,100,,4.2,19,
7799,2026-06-10 14:52:47,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,27,5,13,54,127,0,5,10,23,94,1.0:11.5,0,70.5,,214,234,0,55.92,0,,0,5,9,,,,,100,94,0,0,0,234,0,594,0,0,0,100,,4.2,19,
7798,2026-06-10 14:52:46,Alarm Limits Change,,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,27,5,13,54,127,0,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7797,2026-06-10 14:52:28,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,91,1.0:1.5,12,75.3,,213,233,0,60.65,0,,0,14,10,,,,,100,91,0,0,0,233,0,666,0,0,0,100,,4.1,18,
7796,2026-06-10 14:52:27,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,90,1.0:11.0,0,70.4,,217,253,0,59.17,0,,0,4,10,,,,,100,90,0,0,0,253,0,657,0,0,0,100,,4.5,19,
7795,2026-06-10 14:52:10,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,93,1.0:2.5,0.1,74.4,,219,1328,0,53.53,0,,0,7,9,,,,,100,93,0,0,0,1328,0,575,0,0,0,100,,23.6,22,
7794,2026-06-10 14:52:09,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,97,1.0:9.5,0,70.5,,215,235,0,53.44,0,,0,4,9,,,,,100,97,0,0,0,235,0,550,0,0,0,100,,4.2,18,
7793,2026-06-10 14:51:59,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,24,96,6.0:1.0,12,81.5,,220,3175,0,52.86,0,,0,19,9,,,,,99,96,0,0,0,3175,0,550,0,0,0,100,,56.400002,23,
7792,2026-06-10 14:51:58,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,23,96,1.0:11.5,0,70.8,,214,235,0,49.95,0,,0,4,9,,,,,100,96,0,0,0,235,0,520,0,0,0,100,,4.2,18,
7791,2026-06-10 14:51:56,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,96,1.0:1.5,12,77,,212,232,0,49.99,0,,0,14,10,,,,,99,96,0,0,0,232,0,520,0,0,0,100,,4.1,18,
7790,2026-06-10 14:51:55,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,94,1.0:11.0,0,70.3,,210,247,0,49.52,0,,0,4,10,,,,,100,94,0,0,0,247,0,526,0,0,0,100,,4.4,19,
7789,2026-06-10 14:51:46,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,101,1.0:1.5,12,70.7,,215,234,0,48.72,0,,0,14,10,,,,,99,101,0,0,0,234,0,482,0,0,0,100,,4.2,18,
7788,2026-06-10 14:51:44,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,100,1.0:11.0,0,70.2,,211,247,0,45.34,0,,0,4,10,,,,,100,100,0,0,0,247,0,453,0,0,0,100,,4.4,19,
7787,2026-06-10 14:51:23,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,24,101,5.5:1.0,13,81.5,,220,2816,0,41.52,0,,0,19,12,,,,,99,101,0,0,0,2816,0,411,0,0,0,100,,50,23,
7786,2026-06-10 14:51:22,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,21,104,1.0:11.5,0,70.8,,216,240,0,38.71,0,,0,4,12,,,,,100,104,0,0,0,240,0,372,0,0,0,100,,4.3,17,
7785,2026-06-10 14:51:13,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,102,1.0:1.5,11,78.1,,211,267,0,44.9,0,,0,13,12,,,,,99,102,0,0,0,267,0,440,0,0,0,99,,4.7,19,
7784,2026-06-10 14:51:11,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,104,1.0:9.5,0,70.9,,214,235,0,44.89,0,,0,3,8,,,,,100,104,0,0,0,235,0,431,0,0,0,99,,4.2,18,
7783,2026-06-10 14:50:50,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,21,95,1.0:1.5,9.4,77,,214,255,0,44.8,0,,0,12,11,,,,,99,95,0,0,0,255,0,471,0,0,0,100,,4.5,17,
7782,2026-06-10 14:50:49,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,21,92,1.0:11.0,0,71.2,,212,253,0,43.56,0,,0,4,9,,,,,100,92,0,0,0,253,0,473,0,0,0,100,,4.5,17,
7781,2026-06-10 14:50:45,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,20,93,1.0:10.0,0,72,,226,269,0,51.77,0.86,,0,1,8,,,,999,100,93,0,0,0,269,0,556,9,0.86,0,98,,4.8,12,
7780,2026-06-10 14:50:44,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,93,1.0:11.5,0,70.5,,213,249,0,54.98,0.86,,0,4,9,,,,999,100,93,0,0,0,249,0,591,9,0.86,0,98,,4.4,19,
7779,2026-06-10 14:50:35,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,89,1.0:1.5,11,78.4,,211,247,0,48.5,1.09,,0,14,10,,,,999,99,89,0,0,0,247,0,544,12,1.09,0,97,,4.4,19,
7778,2026-06-10 14:50:34,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,24,90,1.0:9.5,0,71.8,,214,233,0,47.68,1.09,,0,4,10,,,,999,100,90,0,0,0,233,0,529,12,1.09,0,97,,4.1,19,
7777,2026-06-10 14:50:26,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,20,86,1.0:10.0,0.1,72.2,,227,270,0,49.39,1.11,,0,2,10,,,,999,100,86,0,0,0,270,0,574,12,1.11,0,97,,4.8,12,
7776,2026-06-10 14:50:25,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,23,85,1.0:11.5,0,70.7,,216,251,0,49.12,1.11,,0,4,10,,,,999,100,85,0,0,0,251,0,577,13,1.11,0,97,,4.5,19,
7775,2026-06-10 14:50:16,Silence alarms,,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7774,2026-06-10 14:50:15,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,21,85,1.0:1.5,11,76.8,,212,251,0,52.44,1.11,,0,12,9,,,,999,100,85,0,0,0,251,0,616,13,1.11,0,97,,4.5,18,
7773,2026-06-10 14:50:14,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,82,1.0:11.5,0,70.8,,214,251,0,51.65,1.11,,0,4,10,,,,999,100,82,0,0,0,251,0,629,13,1.11,0,97,,4.5,19,
7772,2026-06-10 14:50:07,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,23,82,4.5:1.0,13,81.5,,223,2472,0,50.28,1.11,,0,18,9,,,,999,99,82,0,0,0,2472,0,613,13,1.11,0,97,,43.900002,22,
7771,2026-06-10 14:50:06,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,82,1.0:11.5,0,70.9,,214,247,0,48.07,1.11,,0,4,9,,,,999,100,82,0,0,0,247,0,586,13,1.11,0,97,,4.4,20,
7770,2026-06-10 14:50:04,Low PEEP,Deactivated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,21,84,1.0:1.5,10,77.8,,213,253,0,48.59,1.11,,0,12,10,,,,999,99,84,0,0,0,253,0,578,13,1.11,0,97,,4.5,17,
7769,2026-06-10 14:50:03,Low PEEP,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,22,82,1.0:11.5,0,70.4,,210,231,0,48.06,1.11,,0,4,10,,,,999,100,82,0,0,0,231,0,586,13,1.11,0,97,,4.1,18,
7768,2026-06-10 14:49:59,Obstruction,Activated,N/CPAP-PS/APV,20,14,1.0:4.0,6,70,-,-,-,-,0,50,1.2,25,26,-,15,0,0,0,-,55,0,32,1,75,0,40,10,24,85,5.0:1.0,14,81.6,,221,2762,0,51.12,1.11,,0,19,10,,,,999,99,85,0,0,0,2762,0,601,13,1.11,0,97,,49,24,
